Instance,alpha,# nodes,fleetSize,routeMaxCost,maxRouteCostFound,totalRouteCostFound, PJS Sol.,Time (s)
p6.3.n,0.5,64,3,26.70,26.63,79.74,858.00,0.003
p6.3.n,0.6,64,3,26.70,26.63,79.49,852.00,0.004
p6.3.n,0.7,64,3,26.70,26.63,76.66,846.00,0.003
p6.3.n,0.8,64,3,26.70,26.12,75.90,804.00,0.003
p6.3.n,0.9,64,3,26.70,26.22,76.47,864.00,0.003
p6.3.n,1,64,3,26.70,26.47,74.52,726.00,0.020
p3.3.h,0,33,3,16.70,16.50,48.16,240.00,0.001
p3.3.h,0.1,33,3,16.70,16.66,49.57,290.00,0.001
p3.3.h,0.2,33,3,16.70,16.66,49.57,290.00,0.001
p3.3.h,0.3,33,3,16.70,16.66,49.57,290.00,0.001
p3.3.h,0.4,33,3,16.70,16.66,49.57,290.00,0.001
p3.3.h,0.5,33,3,16.70,16.66,49.57,290.00,0.001
p3.3.h,0.6,33,3,16.70,16.66,49.57,290.00,0.001
p3.3.h,0.7,33,3,16.70,16.66,49.57,290.00,0.001
p3.3.h,0.8,33,3,16.70,16.66,49.57,290.00,0.001
p3.3.h,0.9,33,3,16.70,16.66,49.57,280.00,0.001
p3.3.h,1,33,3,16.70,16.41,43.39,240.00,0.001
p7.2.b,0,102,2,20.00,18.63,36.66,64.00,0.007
p7.2.b,0.1,102,2,20.00,18.63,36.66,64.00,0.006
p7.2.b,0.2,102,2,20.00,18.63,36.66,64.00,0.007
p7.2.b,0.3,102,2,20.00,18.63,36.66,64.00,0.006
p7.2.b,0.4,102,2,20.00,18.63,36.66,64.00,0.006
p7.2.b,0.5,102,2,20.00,18.63,36.66,64.00,0.006
p7.2.b,0.6,102,2,20.00,18.63,36.66,64.00,0.006
p7.2.b,0.7,102,2,20.00,18.63,36.66,64.00,0.007
p7.2.b,0.8,102,2,20.00,18.63,36.66,64.00,0.006
p7.2.b,0.9,102,2,20.00,18.63,36.66,64.00,0.006
p7.2.b,1,102,2,20.00,18.63,36.66,64.00,0.007
p3.4.e,0,33,4,8.80,8.34,14.93,110.00,0.001
p3.4.e,0.1,33,4,8.80,8.14,15.10,110.00,0.001
p3.4.e,0.2,33,4,8.80,8.14,15.10,110.00,0.001
p3.4.e,0.3,33,4,8.80,8.14,15.10,110.00,0.001
p3.4.e,0.4,33,4,8.80,8.14,15.10,110.00,0.001
p3.4.e,0.5,33,4,8.80,8.14,15.10,110.00,0.001
p3.4.e,0.6,33,4,8.80,8.14,15.10,110.00,0.001
p3.4.e,0.7,33,4,8.80,8.14,15.10,110.00,0.001
p3.4.e,0.8,33,4,8.80,8.14,15.10,110.00,0.001
p3.4.e,0.9,33,4,8.80,8.14,15.10,110.00,0.001
p3.4.e,1,33,4,8.80,8.71,22.48,130.00,0.001
p3.4.b,0,33,4,5.00,4.58,4.58,20.00,0.000
p3.4.b,0.1,33,4,5.00,4.84,4.84,20.00,0.000
p3.4.b,0.2,33,4,5.00,4.84,4.84,20.00,0.000
p3.4.b,0.3,33,4,5.00,4.84,4.84,20.00,0.001
p3.4.b,0.4,33,4,5.00,4.84,4.84,20.00,0.000
p3.4.b,0.5,33,4,5.00,4.84,4.84,20.00,0.001
p3.4.b,0.6,33,4,5.00,4.84,4.84,20.00,0.001
p3.4.b,0.7,33,4,5.00,4.84,4.84,20.00,0.001
p3.4.b,0.8,33,4,5.00,4.84,4.84,20.00,0.001
p3.4.b,0.9,33,4,5.00,4.84,4.84,20.00,0.001
p3.4.b,1,33,4,5.00,4.84,4.84,20.00,0.001
p3.3.r,0,33,3,33.30,33.02,98.54,520.00,0.001
p3.3.r,0.1,33,3,33.30,32.88,95.84,540.00,0.001
p3.3.r,0.2,33,3,33.30,32.88,95.84,540.00,0.001
p3.3.r,0.3,33,3,33.30,32.88,95.84,540.00,0.001
p3.3.r,0.4,33,3,33.30,32.88,95.84,540.00,0.001
p3.3.r,0.5,33,3,33.30,33.05,97.05,560.00,0.001
p3.3.r,0.6,33,3,33.30,33.25,97.89,500.00,0.001
p3.3.r,0.7,33,3,33.30,32.45,93.85,540.00,0.001
p3.3.r,0.8,33,3,33.30,32.80,95.04,530.00,0.001
p3.3.r,0.9,33,3,33.30,32.80,90.61,590.00,0.001
p3.3.r,1,33,3,33.30,32.84,82.03,600.00,0.001
p5.4.n,0,66,4,17.50,17.39,68.08,485.00,0.003
p5.4.n,0.1,66,4,17.50,16.75,66.95,440.00,0.003
p5.4.n,0.2,66,4,17.50,16.75,66.95,440.00,0.004
p5.4.n,0.3,66,4,17.50,16.75,66.95,440.00,0.003
p5.4.n,0.4,66,4,17.50,16.75,66.95,440.00,0.003
p5.4.n,0.5,66,4,17.50,16.75,66.95,440.00,0.003
p5.4.n,0.6,66,4,17.50,16.75,66.95,440.00,0.003
p5.4.n,0.7,66,4,17.50,16.75,66.95,440.00,0.004
p5.4.n,0.8,66,4,17.50,16.75,66.95,440.00,0.003
p5.4.n,0.9,66,4,17.50,16.75,66.95,440.00,0.003
p5.4.n,1,66,4,17.50,16.75,66.95,440.00,0.003
p2.3.b,0,21,3,6.70,6.16,11.04,70.00,0.000
p2.3.b,0.1,21,3,6.70,6.16,11.04,70.00,0.000
p2.3.b,0.2,21,3,6.70,6.16,11.04,70.00,0.000
p2.3.b,0.3,21,3,6.70,6.16,11.04,70.00,0.000
p2.3.b,0.4,21,3,6.70,6.16,11.04,70.00,0.000
p2.3.b,0.5,21,3,6.70,6.16,11.04,70.00,0.000
p2.3.b,0.6,21,3,6.70,6.16,11.04,70.00,0.000
p2.3.b,0.7,21,3,6.70,6.16,11.04,70.00,0.000
p2.3.b,0.8,21,3,6.70,6.16,11.04,70.00,0.000
p2.3.b,0.9,21,3,6.70,5.46,9.75,60.00,0.000
p2.3.b,1,21,3,6.70,6.50,12.52,70.00,0.000
p5.3.q,0,66,3,28.30,28.29,84.48,720.00,0.003
p5.3.q,0.1,66,3,28.30,26.68,79.41,975.00,0.003
p5.3.q,0.2,66,3,28.30,26.68,79.41,975.00,0.003
p5.3.q,0.3,66,3,28.30,26.68,79.41,975.00,0.003
p5.3.q,0.4,66,3,28.30,26.68,79.41,975.00,0.002
p5.3.q,0.5,66,3,28.30,26.68,79.41,975.00,0.002
p5.3.q,0.6,66,3,28.30,26.68,79.41,975.00,0.003
p5.3.q,0.7,66,3,28.30,26.68,79.41,975.00,0.003
p5.3.q,0.8,66,3,28.30,26.68,79.41,975.00,0.002
p5.3.q,0.9,66,3,28.30,26.68,79.41,975.00,0.002
p5.3.q,1,66,3,28.30,26.68,79.41,975.00,0.002
p5.4.t,0,66,4,25.00,25.00,99.02,805.00,0.003
p5.4.t,0.1,66,4,25.00,25.00,99.93,980.00,0.003
p5.4.t,0.2,66,4,25.00,25.00,99.93,980.00,0.003
p5.4.t,0.3,66,4,25.00,25.00,99.93,980.00,0.003
p5.4.t,0.4,66,4,25.00,25.00,99.93,980.00,0.003
p5.4.t,0.5,66,4,25.00,25.00,99.93,980.00,0.003
p5.4.t,0.6,66,4,25.00,25.00,99.93,980.00,0.003
p5.4.t,0.7,66,4,25.00,25.00,99.93,980.00,0.003
p5.4.t,0.8,66,4,25.00,25.00,99.93,980.00,0.003
p5.4.t,0.9,66,4,25.00,25.00,99.93,980.00,0.003
p5.4.t,1,66,4,25.00,25.00,99.93,980.00,0.002
p1.4.f,0,32,4,7.50,0.00,0.00,0.00,0.000
p1.4.f,0.1,32,4,7.50,0.00,0.00,0.00,0.000
p1.4.f,0.2,32,4,7.50,0.00,0.00,0.00,0.000
p1.4.f,0.3,32,4,7.50,0.00,0.00,0.00,0.000
p1.4.f,0.4,32,4,7.50,0.00,0.00,0.00,0.000
p1.4.f,0.5,32,4,7.50,0.00,0.00,0.00,0.000
p1.4.f,0.6,32,4,7.50,0.00,0.00,0.00,0.000
p1.4.f,0.7,32,4,7.50,0.00,0.00,0.00,0.000
p1.4.f,0.8,32,4,7.50,0.00,0.00,0.00,0.000
p1.4.f,0.9,32,4,7.50,0.00,0.00,0.00,0.000
p1.4.f,1,32,4,7.50,0.00,0.00,0.00,0.000
p7.2.k,0,102,2,110.00,109.75,218.79,309.00,0.009
p7.2.k,0.1,102,2,110.00,109.71,218.36,375.00,0.007
p7.2.k,0.2,102,2,110.00,109.50,218.97,415.00,0.007
p7.2.k,0.3,102,2,110.00,105.68,207.35,405.00,0.007
p7.2.k,0.4,102,2,110.00,109.96,211.74,417.00,0.007
p7.2.k,0.5,102,2,110.00,109.78,218.33,460.00,0.007
p7.2.k,0.6,102,2,110.00,106.28,211.86,486.00,0.007
p7.2.k,0.7,102,2,110.00,107.62,205.45,358.00,0.007
p7.2.k,0.8,102,2,110.00,109.74,218.29,407.00,0.007
p7.2.k,0.9,102,2,110.00,109.78,163.74,359.00,0.007
p7.2.k,1,102,2,110.00,108.27,205.27,469.00,0.007
p5.2.p,0,66,2,40.00,39.65,78.18,650.00,0.003
p5.2.p,0.1,66,2,40.00,26.68,53.36,650.00,0.002
p5.2.p,0.2,66,2,40.00,26.68,53.36,650.00,0.003
p5.2.p,0.3,66,2,40.00,26.68,53.36,650.00,0.003
p5.2.p,0.4,66,2,40.00,26.68,53.36,650.00,0.003
p5.2.p,0.5,66,2,40.00,26.68,53.36,650.00,0.002
p5.2.p,0.6,66,2,40.00,26.68,53.36,650.00,0.003
p5.2.p,0.7,66,2,40.00,26.68,53.36,650.00,0.002
p5.2.p,0.8,66,2,40.00,26.68,53.36,650.00,0.002
p5.2.p,0.9,66,2,40.00,26.68,53.36,650.00,0.003
p5.2.p,1,66,2,40.00,26.68,53.36,650.00,0.003
p4.4.i,0,100,4,32.50,32.48,129.24,340.00,0.007
p4.4.i,0.1,100,4,32.50,32.42,126.04,309.00,0.008
p4.4.i,0.2,100,4,32.50,32.42,126.96,341.00,0.007
p4.4.i,0.3,100,4,32.50,32.37,123.30,363.00,0.007
p4.4.i,0.4,100,4,32.50,32.37,128.65,365.00,0.008
p4.4.i,0.5,100,4,32.50,32.37,128.65,365.00,0.007
p4.4.i,0.6,100,4,32.50,32.43,128.85,389.00,0.008
p4.4.i,0.7,100,4,32.50,32.46,125.98,376.00,0.024
p4.4.i,0.8,100,4,32.50,32.16,126.56,345.00,0.008
p4.4.i,0.9,100,4,32.50,31.98,123.15,333.00,0.007
p4.4.i,1,100,4,32.50,32.31,123.29,358.00,0.008
p3.2.r,0,33,2,50.00,49.85,99.64,540.00,0.001
p3.2.r,0.1,33,2,50.00,49.77,97.30,600.00,0.001
p3.2.r,0.2,33,2,50.00,49.77,97.30,600.00,0.001
p3.2.r,0.3,33,2,50.00,49.77,97.30,600.00,0.001
p3.2.r,0.4,33,2,50.00,49.77,97.30,600.00,0.001
p3.2.r,0.5,33,2,50.00,49.07,96.61,640.00,0.001
p3.2.r,0.6,33,2,50.00,49.54,97.07,640.00,0.001
p3.2.r,0.7,33,2,50.00,47.53,90.63,570.00,0.001
p3.2.r,0.8,33,2,50.00,47.53,92.42,560.00,0.001
p3.2.r,0.9,33,2,50.00,42.31,80.00,600.00,0.001
p3.2.r,1,33,2,50.00,40.67,76.78,600.00,0.001
p7.3.a,0,102,3,6.70,0.00,0.00,0.00,0.007
p7.3.a,0.1,102,3,6.70,0.00,0.00,0.00,0.006
p7.3.a,0.2,102,3,6.70,0.00,0.00,0.00,0.006
p7.3.a,0.3,102,3,6.70,0.00,0.00,0.00,0.007
p7.3.a,0.4,102,3,6.70,0.00,0.00,0.00,0.006
p7.3.a,0.5,102,3,6.70,0.00,0.00,0.00,0.006
p7.3.a,0.6,102,3,6.70,0.00,0.00,0.00,0.006
p7.3.a,0.7,102,3,6.70,0.00,0.00,0.00,0.006
p7.3.a,0.8,102,3,6.70,0.00,0.00,0.00,0.007
p7.3.a,0.9,102,3,6.70,0.00,0.00,0.00,0.006
p7.3.a,1,102,3,6.70,0.00,0.00,0.00,0.006
p7.4.i,0,102,4,45.00,44.37,172.79,285.00,0.008
p7.4.i,0.1,102,4,45.00,44.80,174.79,302.00,0.007
p7.4.i,0.2,102,4,45.00,44.80,175.75,308.00,0.007
p7.4.i,0.3,102,4,45.00,43.99,174.17,308.00,0.007
p7.4.i,0.4,102,4,45.00,43.99,174.12,310.00,0.007
p7.4.i,0.5,102,4,45.00,45.00,176.10,299.00,0.007
p7.4.i,0.6,102,4,45.00,45.00,177.77,308.00,0.007
p7.4.i,0.7,102,4,45.00,45.00,176.26,308.00,0.008
p7.4.i,0.8,102,4,45.00,45.00,177.47,307.00,0.008
p7.4.i,0.9,102,4,45.00,44.78,170.98,275.00,0.008
p7.4.i,1,102,4,45.00,44.93,173.73,273.00,0.007
p5.4.e,0,66,4,6.20,4.92,9.84,20.00,0.002
p5.4.e,0.1,66,4,6.20,4.92,9.84,20.00,0.003
p5.4.e,0.2,66,4,6.20,4.92,9.84,20.00,0.003
p5.4.e,0.3,66,4,6.20,4.92,9.84,20.00,0.003
p5.4.e,0.4,66,4,6.20,4.92,9.84,20.00,0.003
p5.4.e,0.5,66,4,6.20,4.92,9.84,20.00,0.002
p5.4.e,0.6,66,4,6.20,4.92,9.84,20.00,0.002
p5.4.e,0.7,66,4,6.20,4.92,9.84,20.00,0.002
p5.4.e,0.8,66,4,6.20,4.92,9.84,20.00,0.002
p5.4.e,0.9,66,4,6.20,4.92,9.84,20.00,0.003
p5.4.e,1,66,4,6.20,4.92,9.84,20.00,0.003
p7.2.p,0,102,2,160.00,159.86,318.94,401.00,0.007
p7.2.p,0.1,102,2,160.00,158.86,316.11,501.00,0.008
p7.2.p,0.2,102,2,160.00,159.74,319.40,523.00,0.006
p7.2.p,0.3,102,2,160.00,154.42,305.47,605.00,0.007
p7.2.p,0.4,102,2,160.00,159.95,319.24,647.00,0.007
p7.2.p,0.5,102,2,160.00,159.28,289.18,555.00,0.006
p7.2.p,0.6,102,2,160.00,145.92,280.53,514.00,0.007
p7.2.p,0.7,102,2,160.00,158.94,269.74,526.00,0.023
p7.2.p,0.8,102,2,160.00,142.52,264.10,576.00,0.007
p7.2.p,0.9,102,2,160.00,149.17,260.23,554.00,0.007
p7.2.p,1,102,2,160.00,158.15,279.29,600.00,0.006
p7.3.q,0,102,3,113.30,113.25,338.59,475.00,0.009
p7.3.q,0.1,102,3,113.30,113.21,338.10,558.00,0.007
p7.3.q,0.2,102,3,113.30,112.97,334.17,565.00,0.009
p7.3.q,0.3,102,3,113.30,111.68,319.03,586.00,0.007
p7.3.q,0.4,102,3,113.30,112.99,318.82,611.00,0.008
p7.3.q,0.5,102,3,113.30,113.27,339.53,711.00,0.007
p7.3.q,0.6,102,3,113.30,113.30,332.43,724.00,0.007
p7.3.q,0.7,102,3,113.30,113.16,286.68,540.00,0.007
p7.3.q,0.8,102,3,113.30,113.20,297.71,597.00,0.006
p7.3.q,0.9,102,3,113.30,113.16,336.12,579.00,0.007
p7.3.q,1,102,3,113.30,113.19,336.15,696.00,0.006
p3.2.b,0,33,2,10.00,9.56,18.74,150.00,0.001
p3.2.b,0.1,33,2,10.00,9.72,18.90,150.00,0.001
p3.2.b,0.2,33,2,10.00,9.72,18.90,150.00,0.001
p3.2.b,0.3,33,2,10.00,9.72,18.90,150.00,0.001
p3.2.b,0.4,33,2,10.00,9.72,18.90,150.00,0.001
p3.2.b,0.5,33,2,10.00,9.72,18.90,150.00,0.001
p3.2.b,0.6,33,2,10.00,9.72,18.90,150.00,0.001
p3.2.b,0.7,33,2,10.00,9.72,18.90,150.00,0.001
p3.2.b,0.8,33,2,10.00,9.72,18.90,150.00,0.001
p3.2.b,0.9,33,2,10.00,9.72,18.90,150.00,0.001
p3.2.b,1,33,2,10.00,9.76,18.94,140.00,0.001
p2.4.i,0,21,4,9.50,9.26,17.96,120.00,0.000
p2.4.i,0.1,21,4,9.50,9.39,18.09,120.00,0.000
p2.4.i,0.2,21,4,9.50,9.39,18.09,120.00,0.000
p2.4.i,0.3,21,4,9.50,9.39,18.09,120.00,0.000
p2.4.i,0.4,21,4,9.50,9.39,18.09,120.00,0.000
p2.4.i,0.5,21,4,9.50,9.39,18.09,120.00,0.000
p2.4.i,0.6,21,4,9.50,9.39,18.09,120.00,0.000
p2.4.i,0.7,21,4,9.50,9.39,18.09,120.00,0.000
p2.4.i,0.8,21,4,9.50,9.39,18.09,120.00,0.000
p2.4.i,0.9,21,4,9.50,9.39,18.54,120.00,0.000
p2.4.i,1,21,4,9.50,9.36,17.96,120.00,0.000
p6.4.g,0,64,4,11.20,0.00,0.00,0.00,0.002
p6.4.g,0.1,64,4,11.20,0.00,0.00,0.00,0.002
p6.4.g,0.2,64,4,11.20,0.00,0.00,0.00,0.002
p6.4.g,0.3,64,4,11.20,0.00,0.00,0.00,0.002
p6.4.g,0.4,64,4,11.20,0.00,0.00,0.00,0.002
p6.4.g,0.5,64,4,11.20,0.00,0.00,0.00,0.002
p6.4.g,0.6,64,4,11.20,0.00,0.00,0.00,0.002
p6.4.g,0.7,64,4,11.20,0.00,0.00,0.00,0.002
p6.4.g,0.8,64,4,11.20,0.00,0.00,0.00,0.002
p6.4.g,0.9,64,4,11.20,0.00,0.00,0.00,0.002
p6.4.g,1,64,4,11.20,0.00,0.00,0.00,0.002
p4.4.a,0,100,4,12.50,0.00,0.00,0.00,0.006
p4.4.a,0.1,100,4,12.50,0.00,0.00,0.00,0.006
p4.4.a,0.2,100,4,12.50,0.00,0.00,0.00,0.005
p4.4.a,0.3,100,4,12.50,0.00,0.00,0.00,0.006
p4.4.a,0.4,100,4,12.50,0.00,0.00,0.00,0.006
p4.4.a,0.5,100,4,12.50,0.00,0.00,0.00,0.005
p4.4.a,0.6,100,4,12.50,0.00,0.00,0.00,0.006
p4.4.a,0.7,100,4,12.50,0.00,0.00,0.00,0.006
p4.4.a,0.8,100,4,12.50,0.00,0.00,0.00,0.006
p4.4.a,0.9,100,4,12.50,0.00,0.00,0.00,0.006
p4.4.a,1,100,4,12.50,0.00,0.00,0.00,0.006
p5.3.b,0,66,3,3.30,0.00,0.00,0.00,0.002
p5.3.b,0.1,66,3,3.30,0.00,0.00,0.00,0.002
p5.3.b,0.2,66,3,3.30,0.00,0.00,0.00,0.002
p5.3.b,0.3,66,3,3.30,0.00,0.00,0.00,0.002
p5.3.b,0.4,66,3,3.30,0.00,0.00,0.00,0.002
p5.3.b,0.5,66,3,3.30,0.00,0.00,0.00,0.002
p5.3.b,0.6,66,3,3.30,0.00,0.00,0.00,0.002
p5.3.b,0.7,66,3,3.30,0.00,0.00,0.00,0.002
p5.3.b,0.8,66,3,3.30,0.00,0.00,0.00,0.002
p5.3.b,0.9,66,3,3.30,0.00,0.00,0.00,0.002
p5.3.b,1,66,3,3.30,0.00,0.00,0.00,0.002
p2.3.g,0,21,3,10.70,10.67,30.69,130.00,0.000
p2.3.g,0.1,21,3,10.70,10.67,30.69,130.00,0.000
p2.3.g,0.2,21,3,10.70,10.67,30.69,130.00,0.000
p2.3.g,0.3,21,3,10.70,10.67,30.69,130.00,0.000
p2.3.g,0.4,21,3,10.70,10.67,30.69,130.00,0.000
p2.3.g,0.5,21,3,10.70,10.67,30.69,130.00,0.000
p2.3.g,0.6,21,3,10.70,10.68,26.45,130.00,0.000
p2.3.g,0.7,21,3,10.70,10.68,26.45,130.00,0.000
p2.3.g,0.8,21,3,10.70,10.68,30.83,125.00,0.000
p2.3.g,0.9,21,3,10.70,10.68,30.83,125.00,0.000
p2.3.g,1,21,3,10.70,10.68,25.43,130.00,0.000
p3.4.t,0,33,4,27.50,27.50,108.05,540.00,0.001
p3.4.t,0.1,33,4,27.50,26.97,102.33,590.00,0.001
p3.4.t,0.2,33,4,27.50,26.97,102.33,590.00,0.001
p3.4.t,0.3,33,4,27.50,26.97,102.33,590.00,0.001
p3.4.t,0.4,33,4,27.50,26.97,102.33,590.00,0.001
p3.4.t,0.5,33,4,27.50,26.97,102.33,590.00,0.001
p3.4.t,0.6,33,4,27.50,26.97,102.33,590.00,0.001
p3.4.t,0.7,33,4,27.50,27.41,102.84,580.00,0.001
p3.4.t,0.8,33,4,27.50,27.50,106.10,580.00,0.001
p3.4.t,0.9,33,4,27.50,27.42,94.65,580.00,0.001
p3.4.t,1,33,4,27.50,26.97,96.40,580.00,0.001
p4.2.m,0,100,2,85.00,84.42,168.34,439.00,0.007
p4.2.m,0.1,100,2,85.00,83.95,167.25,465.00,0.007
p4.2.m,0.2,100,2,85.00,84.97,169.73,550.00,0.006
p4.2.m,0.3,100,2,85.00,84.61,168.05,519.00,0.007
p4.2.m,0.4,100,2,85.00,84.98,169.14,643.00,0.007
p4.2.m,0.5,100,2,85.00,84.50,168.71,610.00,0.007
p4.2.m,0.6,100,2,85.00,83.75,164.41,599.00,0.007
p4.2.m,0.7,100,2,85.00,78.53,153.52,468.00,0.026
p4.2.m,0.8,100,2,85.00,80.91,159.94,493.00,0.008
p4.2.m,0.9,100,2,85.00,82.89,138.64,433.00,0.006
p4.2.m,1,100,2,85.00,81.27,146.06,530.00,0.006
p3.2.t,0,33,2,55.00,54.32,108.48,500.00,0.001
p3.2.t,0.1,33,2,55.00,54.72,108.91,590.00,0.001
p3.2.t,0.2,33,2,55.00,54.72,108.91,590.00,0.001
p3.2.t,0.3,33,2,55.00,54.72,108.91,590.00,0.001
p3.2.t,0.4,33,2,55.00,54.86,108.32,710.00,0.001
p3.2.t,0.5,33,2,55.00,54.55,108.01,720.00,0.001
p3.2.t,0.6,33,2,55.00,53.94,107.41,710.00,0.001
p3.2.t,0.7,33,2,55.00,54.40,107.87,720.00,0.001
p3.2.t,0.8,33,2,55.00,53.46,95.51,630.00,0.001
p3.2.t,0.9,33,2,55.00,50.17,96.81,690.00,0.001
p3.2.t,1,33,2,55.00,51.85,90.11,690.00,0.001
p6.2.j,0,64,2,30.00,29.18,58.36,642.00,0.003
p6.2.j,0.1,64,2,30.00,29.96,59.54,804.00,0.003
p6.2.j,0.2,64,2,30.00,29.96,59.54,804.00,0.003
p6.2.j,0.3,64,2,30.00,29.96,59.54,804.00,0.005
p6.2.j,0.4,64,2,30.00,29.96,59.54,804.00,0.005
p6.2.j,0.5,64,2,30.00,29.96,59.79,810.00,0.005
p6.2.j,0.6,64,2,30.00,29.96,59.79,810.00,0.005
p6.2.j,0.7,64,2,30.00,29.83,58.90,792.00,0.004
p6.2.j,0.8,64,2,30.00,29.48,58.53,738.00,0.002
p6.2.j,0.9,64,2,30.00,29.46,58.50,744.00,0.002
p6.2.j,1,64,2,30.00,28.14,54.61,594.00,0.003
p3.2.l,0,33,2,35.00,34.97,69.40,330.00,0.001
p3.2.l,0.1,33,2,35.00,34.80,69.12,420.00,0.001
p3.2.l,0.2,33,2,35.00,34.80,69.12,420.00,0.001
p3.2.l,0.3,33,2,35.00,34.80,69.12,420.00,0.002
p3.2.l,0.4,33,2,35.00,34.80,69.12,420.00,0.001
p3.2.l,0.5,33,2,35.00,34.80,69.12,420.00,0.001
p3.2.l,0.6,33,2,35.00,34.80,69.58,410.00,0.001
p3.2.l,0.7,33,2,35.00,34.95,69.83,410.00,0.001
p3.2.l,0.8,33,2,35.00,34.89,68.48,410.00,0.001
p3.2.l,0.9,33,2,35.00,34.89,60.64,370.00,0.001
p3.2.l,1,33,2,35.00,34.89,62.41,470.00,0.001
p7.3.k,0,102,3,73.30,73.30,215.86,347.00,0.008
p7.3.k,0.1,102,3,73.30,72.80,215.23,423.00,0.008
p7.3.k,0.2,102,3,73.30,73.27,219.00,442.00,0.007
p7.3.k,0.3,102,3,73.30,72.94,217.69,472.00,0.009
p7.3.k,0.4,102,3,73.30,73.23,218.78,456.00,0.007
p7.3.k,0.5,102,3,73.30,72.57,212.85,402.00,0.009
p7.3.k,0.6,102,3,73.30,72.89,216.82,417.00,0.007
p7.3.k,0.7,102,3,73.30,73.00,218.02,434.00,0.009
p7.3.k,0.8,102,3,73.30,73.23,219.12,421.00,0.007
p7.3.k,0.9,102,3,73.30,73.27,217.90,423.00,0.008
p7.3.k,1,102,3,73.30,73.24,217.77,417.00,0.007
p1.3.i,0,32,3,15.30,15.12,44.87,85.00,0.001
p1.3.i,0.1,32,3,15.30,14.98,42.95,95.00,0.001
p1.3.i,0.2,32,3,15.30,14.98,42.95,95.00,0.001
p1.3.i,0.3,32,3,15.30,14.98,42.95,95.00,0.001
p1.3.i,0.4,32,3,15.30,14.98,42.95,95.00,0.001
p1.3.i,0.5,32,3,15.30,14.98,42.95,95.00,0.001
p1.3.i,0.6,32,3,15.30,14.98,42.95,95.00,0.001
p1.3.i,0.7,32,3,15.30,14.98,42.95,95.00,0.001
p1.3.i,0.8,32,3,15.30,14.98,42.95,95.00,0.001
p1.3.i,0.9,32,3,15.30,14.98,42.95,95.00,0.001
p1.3.i,1,32,3,15.30,14.42,42.64,95.00,0.001
p6.2.m,0,64,2,37.50,37.41,74.74,552.00,0.002
p6.2.m,0.1,64,2,37.50,37.33,73.22,684.00,0.002
p6.2.m,0.2,64,2,37.50,37.33,73.22,684.00,0.002
p6.2.m,0.3,64,2,37.50,37.33,73.22,684.00,0.002
p6.2.m,0.4,64,2,37.50,36.72,71.82,942.00,0.002
p6.2.m,0.5,64,2,37.50,36.72,70.20,912.00,0.003
p6.2.m,0.6,64,2,37.50,36.72,70.20,912.00,0.002
p6.2.m,0.7,64,2,37.50,36.72,70.20,912.00,0.002
p6.2.m,0.8,64,2,37.50,36.72,69.86,894.00,0.002
p6.2.m,0.9,64,2,37.50,36.72,69.86,894.00,0.002
p6.2.m,1,64,2,37.50,28.14,54.61,594.00,0.002
p7.4.m,0,102,4,65.00,64.85,258.10,452.00,0.008
p7.4.m,0.1,102,4,65.00,64.85,258.04,460.00,0.007
p7.4.m,0.2,102,4,65.00,64.83,258.03,458.00,0.008
p7.4.m,0.3,102,4,65.00,64.97,258.54,466.00,0.007
p7.4.m,0.4,102,4,65.00,64.36,247.43,454.00,0.008
p7.4.m,0.5,102,4,65.00,65.00,249.77,450.00,0.007
p7.4.m,0.6,102,4,65.00,64.94,255.26,470.00,0.008
p7.4.m,0.7,102,4,65.00,64.81,253.86,416.00,0.008
p7.4.m,0.8,102,4,65.00,64.87,255.01,434.00,0.007
p7.4.m,0.9,102,4,65.00,64.95,245.93,443.00,0.008
p7.4.m,1,102,4,65.00,64.77,250.71,413.00,0.007
p7.3.h,0,102,3,53.30,52.98,152.17,283.00,0.008
p7.3.h,0.1,102,3,53.30,52.40,152.00,300.00,0.008
p7.3.h,0.2,102,3,53.30,52.40,151.92,326.00,0.008
p7.3.h,0.3,102,3,53.30,52.89,157.28,340.00,0.007
p7.3.h,0.4,102,3,53.30,52.40,155.59,312.00,0.008
p7.3.h,0.5,102,3,53.30,53.17,158.11,310.00,0.023
p7.3.h,0.6,102,3,53.30,53.17,157.48,278.00,0.007
p7.3.h,0.7,102,3,53.30,52.88,153.30,288.00,0.008
p7.3.h,0.8,102,3,53.30,53.12,149.16,263.00,0.007
p7.3.h,0.9,102,3,53.30,53.03,148.00,264.00,0.008
p7.3.h,1,102,3,53.30,53.24,151.15,289.00,0.007
p4.3.t,0,100,3,80.00,80.00,239.17,589.00,0.007
p4.3.t,0.1,100,3,80.00,79.80,238.13,622.00,0.007
p4.3.t,0.2,100,3,80.00,79.92,238.65,692.00,0.007
p4.3.t,0.3,100,3,80.00,79.60,237.69,694.00,0.007
p4.3.t,0.4,100,3,80.00,79.89,234.08,734.00,0.006
p4.3.t,0.5,100,3,80.00,79.84,237.48,684.00,0.007
p4.3.t,0.6,100,3,80.00,79.50,235.06,687.00,0.006
p4.3.t,0.7,100,3,80.00,76.67,229.10,682.00,0.007
p4.3.t,0.8,100,3,80.00,79.03,229.87,619.00,0.007
p4.3.t,0.9,100,3,80.00,71.02,174.47,596.00,0.006
p4.3.t,1,100,3,80.00,72.63,209.76,794.00,0.007
